query_id,species_key,author,top1_match,max_similarity,total_relevant_in_gallery,reciprocal_rank,P@10,R@10,AP@10,representation
XC190593,banana,Gabriel Rosa,soulap1,0.5960702896118164,203,0.03333333333333333,0.0,0.0,0.0,R3
XC247112,banana,Joe Klaiber,coffal1,0.48478254675865173,203,0.047619047619047616,0.0,0.0,0.0,R3
XC561261,banana,Steve Hampton,soulap1,1.0,203,0.2,0.1,0.0049261083743842365,0.02,R3
XC127164,banana,pedrotêia,whtdov,0.6287631392478943,203,0.058823529411764705,0.0,0.0,0.0,R3
XC169559,banana,GABRIEL LEITE,gycwor1,0.5214958190917969,203,0.25,0.1,0.0049261083743842365,0.025,R3
XC241562,banana,Oscar Humberto Marín Gómez,pirfly1,0.5125879049301147,203,0.3333333333333333,0.1,0.0049261083743842365,0.03333333333333333,R3
XC924739,banana,Sue Riffe,coffal1,0.5788666009902954,203,0.08333333333333333,0.0,0.0,0.0,R3
XC541448,banana,Cristhian David Gaitán García,yeofly1,0.51263427734375,203,0.02702702702702703,0.0,0.0,0.0,R3
XC215467,banana,Terry Davis,trsowl,0.5269332528114319,203,0.02702702702702703,0.0,0.0,0.0,R3
XC29087,baffal1,Niels Krabbe,coffal1,0.5456788539886475,181,0.04,0.0,0.0,0.0,R3
XC29088,baffal1,Niels Krabbe,coffal1,0.5034328103065491,181,0.5,0.1,0.0055248618784530384,0.05,R3
XC235886,baffal1,Niels Krabbe,soulap1,0.48303622007369995,181,0.03125,0.0,0.0,0.0,R3
XC437953,baffal1,George Wagner,bobfly1,0.5645952820777893,181,0.02,0.0,0.0,0.0,R3
XC192816,baffal1,Kassius Santos,sobtyr1,0.4989874064922333,181,0.09090909090909091,0.0,0.0,0.0,R3
XC666482,baffal1,Odirlei Vieira da Fonseca,sobtyr1,0.5366587042808533,181,0.07692307692307693,0.0,0.0,0.0,R3
XC727672,baffal1,Brian Cox,squcuc1,0.5055086016654968,181,0.047619047619047616,0.0,0.0,0.0,R3
XC745799,baffal1,Jacob Wijpkema,greant1,0.4987453520298004,181,0.5,0.1,0.0055248618784530384,0.05,R3
XC546400,baffal1,Ciro Albano,strcuc1,0.474980890750885,181,0.07692307692307693,0.0,0.0,0.0,R3
XC192815,baffal1,Kassius Santos,strcuc1,0.5489327311515808,181,0.2,0.1,0.0055248618784530384,0.02,R3
XC539586,soulap1,Yoann Blanchon,barant1,0.505576491355896,137,0.07692307692307693,0.0,0.0,0.0,R3
XC9046,soulap1,Allen T. Chartier,coffal1,0.5053144097328186,137,0.14285714285714285,0.1,0.0072992700729927005,0.014285714285714285,R3
XC562682,soulap1,Kent Livezey,baffal1,0.5099401473999023,137,0.018867924528301886,0.0,0.0,0.0,R3
XC51500,soulap1,Bernabe Lopez-Lanus,greant1,0.4942009449005127,137,0.08333333333333333,0.0,0.0,0.0,R3
XC428133,soulap1,Caio Brito,yeofly1,0.5591397285461426,137,0.010869565217391304,0.0,0.0,0.0,R3
XC47141,soulap1,Niels Krabbe,sobtyr1,0.49627092480659485,137,0.14285714285714285,0.1,0.0072992700729927005,0.014285714285714285,R3
XC861228,soulap1,Paulo Alves,squcuc1,0.6159411668777466,137,0.02631578947368421,0.0,0.0,0.0,R3
XC549503,soulap1,Bernabe Lopez-Lanus,sobtyr1,0.5440489053726196,137,0.07142857142857142,0.0,0.0,0.0,R3
XC16003,soulap1,Niels Krabbe,greant1,0.5014097094535828,137,0.047619047619047616,0.0,0.0,0.0,R3
XC48574,soulap1,Bernabe Lopez-Lanus,sobtyr1,0.5170069336891174,137,0.25,0.2,0.014598540145985401,0.045,R3
XC340516,strcuc1,Aves del NEA,pirfly1,0.49355989694595337,154,0.045454545454545456,0.0,0.0,0.0,R3
XC340515,strcuc1,Aves del NEA,baffal1,0.5507087111473083,154,0.08333333333333333,0.0,0.0,0.0,R3
XC173304,strcuc1,Douglas Meyer,trokin,0.4805944859981537,154,0.027777777777777776,0.0,0.0,0.0,R3
XC114965,strcuc1,pedrotêia,compau,0.5337494015693665,154,0.14285714285714285,0.1,0.006493506493506494,0.014285714285714285,R3
XC349929,strcuc1,Kassius Santos,yeofly1,0.5657175779342651,154,0.030303030303030304,0.0,0.0,0.0,R3
XC836228,strcuc1,Jacob Wijpkema,squcuc1,0.5211731195449829,154,0.009259259259259259,0.0,0.0,0.0,R3
XC508606,strcuc1,Niels Krabbe,gycwor1,0.5392098426818848,154,0.04,0.0,0.0,0.0,R3
XC593146,strcuc1,Marcelo da Rocha,coffal1,0.585904598236084,154,0.025,0.0,0.0,0.0,R3
XC240034,strcuc1,Oscar Humberto Marín Gómez,sobtyr1,0.5796155333518982,154,0.125,0.1,0.006493506493506494,0.0125,R3
XC114160,strcuc1,Sergio Chaparro-Herrera,trokin,0.5307255387306213,154,0.25,0.1,0.006493506493506494,0.025,R3
XC993685,pabspi1,Bernabe Lopez-Lanus,yeofly1,0.48319435119628906,125,0.022727272727272728,0.0,0.0,0.0,R3
XC506225,pabspi1,Niels Krabbe,greant1,0.5678959488868713,125,0.08333333333333333,0.0,0.0,0.0,R3
XC687712,pabspi1,Niels Krabbe,barant1,0.5274052023887634,125,0.3333333333333333,0.1,0.008,0.03333333333333333,R3
XC506234,pabspi1,Niels Krabbe,pirfly1,0.6407139301300049,125,0.029411764705882353,0.0,0.0,0.0,R3
XC452493,pabspi1,Marcelo Jordani Feliti,sobtyr1,0.46471089124679565,125,0.05,0.0,0.0,0.0,R3
XC701947,pabspi1,Jacob Wijpkema,yeofly1,0.5229454636573792,125,0.03125,0.0,0.0,0.0,R3
XC701948,pabspi1,Jacob Wijpkema,trsowl,0.5833017826080322,125,0.2,0.1,0.008,0.02,R3
XC236174,pabspi1,Niels Krabbe,pirfly1,0.5610952973365784,125,0.008130081300813009,0.0,0.0,0.0,R3
XC391585,pabspi1,Kent Livezey,banana,0.5118486881256104,125,0.0625,0.0,0.0,0.0,R3
XC236176,pabspi1,Niels Krabbe,soulap1,0.566028892993927,125,0.043478260869565216,0.0,0.0,0.0,R3
XC268594,yeofly1,Fabrice Schmitt,pabspi1,0.5358123183250427,266,0.16666666666666666,0.2,0.007518796992481203,0.03888888888888888,R3
XC361117,yeofly1,Niels Krabbe,pirfly1,0.5302567481994629,266,0.09090909090909091,0.0,0.0,0.0,R3
XC250157,yeofly1,Niels Krabbe,banana,0.5417714715003967,266,0.16666666666666666,0.2,0.007518796992481203,0.041666666666666664,R3
XC46766,yeofly1,Bernabe Lopez-Lanus,baffal1,0.6216842532157898,266,0.5,0.1,0.0037593984962406013,0.05,R3
XC1031972,yeofly1,Jacob Wijpkema,strcuc1,0.4913213849067688,266,0.1111111111111111,0.1,0.0037593984962406013,0.01111111111111111,R3
XC187210,yeofly1,Marcelo O. Barbosa,strcuc1,0.4959903955459595,266,0.2,0.1,0.0037593984962406013,0.02,R3
XC512409,yeofly1,Odemir Freitas Junior,gycwor1,0.9999998807907104,266,0.5,0.1,0.0037593984962406013,0.05,R3
XC611913,yeofly1,Fabrice Schmitt,sobtyr1,0.4738180637359619,266,0.041666666666666664,0.0,0.0,0.0,R3
XC268592,yeofly1,Fabrice Schmitt,gycwor1,1.0,266,0.05555555555555555,0.0,0.0,0.0,R3
XC583955,yeofly1,Ciro Albano,squcuc1,0.497780978679657,266,0.5,0.1,0.0037593984962406013,0.05,R3
XC192979,gycwor1,Diego Caiafa,compau,0.5290871858596802,141,0.09090909090909091,0.0,0.0,0.0,R3
XC483682,gycwor1,Odemir Freitas Junior,trsowl,0.5318453907966614,141,0.02040816326530612,0.0,0.0,0.0,R3
XC772156,gycwor1,Niels Krabbe,banana,0.5441994667053223,141,0.07692307692307693,0.0,0.0,0.0,R3
XC501765,gycwor1,NUNES D&#039;ACOSTA,banana,0.4710562527179718,141,0.125,0.1,0.0070921985815602835,0.0125,R3
XC1012395,gycwor1,Jacob Wijpkema,coffal1,0.4646852910518646,141,0.05555555555555555,0.0,0.0,0.0,R3
XC843813,gycwor1,Mateus Gonçalves Santos,sobtyr1,0.475650429725647,141,0.058823529411764705,0.0,0.0,0.0,R3
XC216181,gycwor1,Kassius Santos,gycwor1,0.48251447081565857,141,1.0,0.1,0.0070921985815602835,0.1,R3
XC352281,gycwor1,Odirlei Vieira da Fonseca,linwoo1,0.5070070028305054,141,0.07692307692307693,0.0,0.0,0.0,R3
XC335167,gycwor1,Alejandro Pinto-Gómez,trokin,0.5872321128845215,141,0.09090909090909091,0.0,0.0,0.0,R3
XC197443,gycwor1,Joe Klaiber,greant1,0.47901561856269836,141,0.0196078431372549,0.0,0.0,0.0,R3
XC254120,compau,Joe Klaiber,banana,0.5579785108566284,142,0.2,0.1,0.007042253521126761,0.02,R3
XC225326,compau,Joe Klaiber,trokin,0.492981493473053,142,0.058823529411764705,0.0,0.0,0.0,R3
XC236447,compau,Odirlei Vieira da Fonseca,trokin,0.5122464895248413,142,0.05555555555555555,0.0,0.0,0.0,R3
XC311012,compau,Nery Chanquin,pabspi1,0.5941275954246521,142,0.014084507042253521,0.0,0.0,0.0,R3
XC285306,compau,Paul Marvin,coffal1,0.6383228302001953,142,0.2,0.1,0.007042253521126761,0.02,R3
XC592920,compau,Marcelo da Rocha,sobtyr1,0.5722919702529907,142,0.05555555555555555,0.0,0.0,0.0,R3
XC221567,compau,Joe Klaiber,trokin,0.5532916188240051,142,0.2,0.1,0.007042253521126761,0.02,R3
XC630102,compau,Ana Carla Aquino,roahaw,0.4944029748439789,142,0.14285714285714285,0.1,0.007042253521126761,0.014285714285714285,R3
XC427477,compau,Caio Brito,yeofly1,0.48828426003456116,142,0.16666666666666666,0.1,0.007042253521126761,0.016666666666666666,R3
XC943093,compau,Carlos Delgado JUMABITA,trokin,0.5774869322776794,142,0.058823529411764705,0.0,0.0,0.0,R3
XC433820,barant1,Marcelo Jordani Feliti,baffal1,0.6182534694671631,198,0.5,0.1,0.005050505050505051,0.05,R3
XC459559,barant1,Marcelo Jordani Feliti,squcuc1,0.5290515422821045,198,0.022727272727272728,0.0,0.0,0.0,R3
XC732448,barant1,Jacob Wijpkema,sobtyr1,0.51667720079422,198,0.125,0.1,0.005050505050505051,0.0125,R3
XC716450,barant1,Hernán Arias,bobfly1,0.5216442942619324,198,0.05,0.0,0.0,0.0,R3
XC354908,barant1,GABRIEL LEITE,pabspi1,0.6028648018836975,198,0.5,0.1,0.005050505050505051,0.05,R3
XC428067,barant1,Caio Brito,barant1,0.5542969703674316,198,1.0,0.1,0.005050505050505051,0.1,R3
XC685458,barant1,Jacob Wijpkema,compau,0.5665461421012878,198,0.3333333333333333,0.1,0.005050505050505051,0.03333333333333333,R3
XC676256,barant1,Jacob Wijpkema,yeofly1,0.5204589366912842,198,0.01694915254237288,0.0,0.0,0.0,R3
XC443189,barant1,Rosendo Fraga,strcuc1,0.5149818062782288,198,0.03225806451612903,0.0,0.0,0.0,R3
XC752776,barant1,GABRIEL LEITE,whtdov,0.58158278465271,198,0.04,0.0,0.0,0.0,R3
XC695270,pirfly1,Niels Krabbe,yeofly1,0.5079062581062317,201,0.030303030303030304,0.0,0.0,0.0,R3
XC199153,pirfly1,Gabriel Rosa,sobtyr1,0.5124451518058777,201,0.058823529411764705,0.0,0.0,0.0,R3
XC575453,pirfly1,Odirlei Vieira da Fonseca,banana,0.5271610021591187,201,0.09090909090909091,0.0,0.0,0.0,R3
XC199221,pirfly1,Gabriel Rosa,whtdov,0.5041123628616333,201,0.3333333333333333,0.2,0.009950248756218905,0.05555555555555556,R3
XC1050422,pirfly1,Mateus Gonçalves Santos,coffal1,0.47237294912338257,201,0.5,0.2,0.009950248756218905,0.07857142857142857,R3
XC249521,pirfly1,Niels Krabbe,pirfly1,0.4961176812648773,201,1.0,0.2,0.009950248756218905,0.12857142857142856,R3
XC249067,pirfly1,Niels Krabbe,sobtyr1,0.5462101101875305,201,0.029411764705882353,0.0,0.0,0.0,R3
XC249418,pirfly1,Niels Krabbe,pirfly1,0.6091762781143188,201,1.0,0.2,0.009950248756218905,0.2,R3
XC249520,pirfly1,Niels Krabbe,bobfly1,0.4721256494522095,201,0.07692307692307693,0.0,0.0,0.0,R3
XC764117,pirfly1,Guilherme de Melo Becher,soulap1,0.5381547808647156,201,0.041666666666666664,0.0,0.0,0.0,R3
XC174648,linwoo1,Douglas Meyer,whtdov,0.4851399064064026,184,0.012195121951219513,0.0,0.0,0.0,R3
XC550450,linwoo1,Bernabe Lopez-Lanus,linwoo1,0.596035897731781,184,1.0,0.1,0.005434782608695652,0.1,R3
XC550448,linwoo1,Bernabe Lopez-Lanus,barant1,0.5612198114395142,184,0.06666666666666667,0.0,0.0,0.0,R3
XC379497,linwoo1,Alberto Madroño,gycwor1,0.5298174023628235,184,0.014705882352941176,0.0,0.0,0.0,R3
XC732161,linwoo1,Jacob Wijpkema,linwoo1,0.5075466632843018,184,1.0,0.1,0.005434782608695652,0.1,R3
XC261880,linwoo1,Olaf Jahn,soulap1,0.5575781464576721,184,0.2,0.1,0.005434782608695652,0.02,R3
XC250796,linwoo1,Niels Krabbe,soulap1,0.5289241075515747,184,0.3333333333333333,0.1,0.005434782608695652,0.03333333333333333,R3
XC542823,linwoo1,Fabrice Schmitt,whtdov,0.587665319442749,184,0.020833333333333332,0.0,0.0,0.0,R3
XC688346,linwoo1,Andres Felipe Espinosa,trokin,0.5230036377906799,184,0.045454545454545456,0.0,0.0,0.0,R3
XC197473,linwoo1,Joe Klaiber,strcuc1,0.5351681709289551,184,0.029411764705882353,0.0,0.0,0.0,R3
XC238416,whtdov,Niels Krabbe,trsowl,0.4885249435901642,192,0.037037037037037035,0.0,0.0,0.0,R3
XC235857,whtdov,Niels Krabbe,pabspi1,0.5075715184211731,192,0.125,0.1,0.005208333333333333,0.0125,R3
XC238417,whtdov,Niels Krabbe,bobfly1,0.5384241938591003,192,0.045454545454545456,0.0,0.0,0.0,R3
XC294701,whtdov,Douglas Meyer,roahaw,0.5151441097259521,192,0.045454545454545456,0.0,0.0,0.0,R3
XC388552,whtdov,Marcelo Jordani Feliti,whtdov,0.5710722804069519,192,1.0,0.1,0.005208333333333333,0.1,R3
XC538235,whtdov,Yoann Blanchon,banana,0.51644366979599,192,0.0625,0.0,0.0,0.0,R3
XC716476,whtdov,Hernán Arias,strcuc1,0.4702783226966858,192,0.02857142857142857,0.0,0.0,0.0,R3
XC147509,whtdov,Paul Marvin,trsowl,0.5610389709472656,192,0.5,0.1,0.005208333333333333,0.05,R3
XC277692,whtdov,Paul Marvin,bobfly1,0.5295127630233765,192,0.03333333333333333,0.0,0.0,0.0,R3
XC833664,whtdov,Marcelo O. Barbosa,coffal1,0.6069532036781311,192,0.02,0.0,0.0,0.0,R3
XC469159,bobfly1,GABRIEL LEITE,whtdov,0.4870946407318115,204,0.018867924528301886,0.0,0.0,0.0,R3
XC578500,bobfly1,Ciro Albano,barant1,0.4857122600078583,204,0.038461538461538464,0.0,0.0,0.0,R3
XC545844,bobfly1,Ciro Albano,trokin,0.540885329246521,204,0.09090909090909091,0.0,0.0,0.0,R3
XC427567,bobfly1,Caio Brito,gycwor1,0.5371291637420654,204,0.14285714285714285,0.2,0.00980392156862745,0.0365079365079365,R3
XC583946,bobfly1,Ciro Albano,barant1,0.5039721131324768,204,0.2,0.1,0.004901960784313725,0.02,R3
XC235872,bobfly1,Niels Krabbe,yeofly1,0.5500348806381226,204,0.03125,0.0,0.0,0.0,R3
XC427566,bobfly1,Caio Brito,greant1,0.6924317479133606,204,0.022222222222222223,0.0,0.0,0.0,R3
XC356904,bobfly1,Kent Livezey,gycwor1,0.5589647889137268,204,0.07692307692307693,0.0,0.0,0.0,R3
XC841763,bobfly1,Niels Krabbe,whtdov,0.5165734887123108,204,0.16666666666666666,0.2,0.00980392156862745,0.03666666666666667,R3
XC666481,bobfly1,Odirlei Vieira da Fonseca,bobfly1,0.5015583634376526,204,1.0,0.1,0.004901960784313725,0.1,R3
XC944466,trokin,Carlos Delgado JUMABITA,banana,0.459183007478714,155,0.017241379310344827,0.0,0.0,0.0,R3
XC556661,trokin,Caio Brito,greant1,1.0000001192092896,155,0.5,0.3,0.01935483870967742,0.15416666666666665,R3
XC131763,trokin,Oscar Humberto Marin-Gomez,pirfly1,0.6082469820976257,155,0.16666666666666666,0.1,0.0064516129032258064,0.016666666666666666,R3
XC282322,trokin,Paul Marvin,strcuc1,0.48340466618537903,155,0.05263157894736842,0.0,0.0,0.0,R3
XC287873,trokin,J.R. Rigby,greant1,0.48899218440055847,155,0.03571428571428571,0.0,0.0,0.0,R3
XC944467,trokin,Carlos Delgado JUMABITA,roahaw,0.5611395239830017,155,0.043478260869565216,0.0,0.0,0.0,R3
XC690960,trokin,Jules Evens,yeofly1,0.561426043510437,155,0.14285714285714285,0.1,0.0064516129032258064,0.014285714285714285,R3
XC960832,trokin,Alejandra Moreno Rojas ,pirfly1,0.4854929745197296,155,0.023809523809523808,0.0,0.0,0.0,R3
XC490064,trokin,GABRIEL LEITE,trokin,0.7026547193527222,155,1.0,0.1,0.0064516129032258064,0.1,R3
XC282345,trokin,Paul Marvin,sobtyr1,0.5530495643615723,155,0.2,0.2,0.012903225806451613,0.04,R3
