recording_id,species_key,scientific_name,common_name,author,rating,latitude,longitude,file_path,split_role
XC46763,banana,Coereba flaveola,Bananaquit,Mike Nelson,4.0,9.1667,-79.4001,data/BirdClef/train_audio/banana/XC46763.ogg,calibration
XC58868,banana,Coereba flaveola,Bananaquit,Myornis,3.0,-12.076,-77.038,data/BirdClef/train_audio/banana/XC58868.ogg,calibration
XC180504,banana,Coereba flaveola,Bananaquit,Mike Nelson,4.0,-6.4867,-79.7523,data/BirdClef/train_audio/banana/XC180504.ogg,calibration
XC495668,banana,Coereba flaveola,Bananaquit,David Darrell-Lambert,4.0,13.159,-59.6373,data/BirdClef/train_audio/banana/XC495668.ogg,calibration
XC529499,banana,Coereba flaveola,Bananaquit,Daniel Cadena (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,6.5289,-75.2656,data/BirdClef/train_audio/banana/XC529499.ogg,calibration
XC59515,banana,Coereba flaveola,Bananaquit,Mike Nelson,4.0,8.9378,-79.5528,data/BirdClef/train_audio/banana/XC59515.ogg,calibration
XC151364,banana,Coereba flaveola,Bananaquit,Antonio Silveira,5.0,-15.355,-38.982,data/BirdClef/train_audio/banana/XC151364.ogg,calibration
XC1016729,banana,Coereba flaveola,Bananaquit,Stephan Risch,4.0,8.3916,-83.1313,data/BirdClef/train_audio/banana/XC1016729.ogg,calibration
XC944744,banana,Coereba flaveola,Bananaquit,Johan Chaves,5.0,9.4939,-84.048,data/BirdClef/train_audio/banana/XC944744.ogg,calibration
XC177791,banana,Coereba flaveola,Bananaquit,Antonio Silveira,5.0,-23.639,-46.619,data/BirdClef/train_audio/banana/XC177791.ogg,calibration
XC430070,barant1,Thamnophilus doliatus,Barred Antshrike,Fernando Cabral,3.0,-25.7315,-54.5412,data/BirdClef/train_audio/barant1/XC430070.ogg,calibration
XC139971,barant1,Thamnophilus doliatus,Barred Antshrike,Fernando Cabral,4.0,-25.6823,-54.4543,data/BirdClef/train_audio/barant1/XC139971.ogg,calibration
XC811143,barant1,Thamnophilus doliatus,Barred Antshrike,Franco Vushurovich,4.5,-25.5963,-54.5898,data/BirdClef/train_audio/barant1/XC811143.ogg,calibration
XC414684,barant1,Thamnophilus doliatus,Barred Antshrike,Franco Vushurovich,4.5,-25.0719,-58.141,data/BirdClef/train_audio/barant1/XC414684.ogg,calibration
XC389462,barant1,Thamnophilus doliatus,Barred Antshrike,Lari Boesing,3.0,-23.0746,-46.2311,data/BirdClef/train_audio/barant1/XC389462.ogg,calibration
XC616375,barant1,Thamnophilus doliatus,Barred Antshrike,Marcelo J Feliti,5.0,-22.28,-48.1256,data/BirdClef/train_audio/barant1/XC616375.ogg,calibration
XC389172,barant1,Thamnophilus doliatus,Barred Antshrike,Lari Boesing,4.0,-21.7953,-46.679,data/BirdClef/train_audio/barant1/XC389172.ogg,calibration
XC389124,barant1,Thamnophilus doliatus,Barred Antshrike,Lari Boesing,3.0,-21.4151,-46.6964,data/BirdClef/train_audio/barant1/XC389124.ogg,calibration
XC181687,barant1,Thamnophilus doliatus,Barred Antshrike,Antonio Silveira,3.0,-20.216,-56.494,data/BirdClef/train_audio/barant1/XC181687.ogg,calibration
XC180931,barant1,Thamnophilus doliatus,Barred Antshrike,Mike Nelson,4.0,-6.7281,-76.4181,data/BirdClef/train_audio/barant1/XC180931.ogg,calibration
XC180996,barant1,Thamnophilus doliatus,Barred Antshrike,Mike Nelson,4.0,-6.7072,-76.2875,data/BirdClef/train_audio/barant1/XC180996.ogg,calibration
XC786319,barant1,Thamnophilus doliatus,Barred Antshrike,Guilherme Melo,4.0,-6.6311,-35.9071,data/BirdClef/train_audio/barant1/XC786319.ogg,calibration
XC786310,barant1,Thamnophilus doliatus,Barred Antshrike,Guilherme Melo,3.0,-6.6311,-35.9071,data/BirdClef/train_audio/barant1/XC786310.ogg,calibration
XC212844,barant1,Thamnophilus doliatus,Barred Antshrike,Alex Lees,4.0,-5.4303,-35.3214,data/BirdClef/train_audio/barant1/XC212844.ogg,calibration
XC34532,barant1,Thamnophilus doliatus,Barred Antshrike,Nick Athanas,3.5,-3.2231,-59.8664,data/BirdClef/train_audio/barant1/XC34532.ogg,calibration
XC166226,barant1,Thamnophilus doliatus,Barred Antshrike,Mike Nelson,4.0,10.1434,-85.0428,data/BirdClef/train_audio/barant1/XC166226.ogg,calibration
XC284604,barant1,Thamnophilus doliatus,Barred Antshrike,Miguel Angel Torres,3.0,10.1479,-68.9014,data/BirdClef/train_audio/barant1/XC284604.ogg,calibration
XC8223,barant1,Thamnophilus doliatus,Barred Antshrike,Nick Athanas,3.5,10.6001,-62.5334,data/BirdClef/train_audio/barant1/XC8223.ogg,calibration
XC125527,barant1,Thamnophilus doliatus,Barred Antshrike,Mike Nelson,3.0,17.2273,-89.6081,data/BirdClef/train_audio/barant1/XC125527.ogg,calibration
XC112528,barant1,Thamnophilus doliatus,Barred Antshrike,Kashmir Wolf,4.0,18.5727,-95.7596,data/BirdClef/train_audio/barant1/XC112528.ogg,calibration
XC112605,barant1,Thamnophilus doliatus,Barred Antshrike,Kashmir Wolf,3.0,18.6569,-95.7794,data/BirdClef/train_audio/barant1/XC112605.ogg,calibration
XC441485,barant1,Thamnophilus doliatus,Barred Antshrike,Esau Toaki Villarreal ,5.0,21.153,-90.0955,data/BirdClef/train_audio/barant1/XC441485.ogg,calibration
XC377637,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Robson Silva e Silva,4.0,0.9242,-51.2155,data/BirdClef/train_audio/bobfly1/XC377637.ogg,calibration
XC46785,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Mike Nelson,3.0,9.1667,-79.4001,data/BirdClef/train_audio/bobfly1/XC46785.ogg,calibration
XC581963,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Franco Vushurovich,5.0,-25.8667,-54.1667,data/BirdClef/train_audio/bobfly1/XC581963.ogg,calibration
XC1044388,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Robson Silva e Silva,5.0,-19.106,-46.8291,data/BirdClef/train_audio/bobfly1/XC1044388.ogg,calibration
XC169329,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Oscar Ramírez Alán,5.0,10.0451,-84.1519,data/BirdClef/train_audio/bobfly1/XC169329.ogg,calibration
XC937629,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Cristian Pinto Fernandez,5.0,-33.0416,-71.4555,data/BirdClef/train_audio/bobfly1/XC937629.ogg,calibration
XC147931,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Michel Giraud-Audine,5.0,5.0169,-52.6376,data/BirdClef/train_audio/bobfly1/XC147931.ogg,calibration
XC34535,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Nick Athanas,5.0,-22.5001,-42.7167,data/BirdClef/train_audio/bobfly1/XC34535.ogg,calibration
XC844642,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Franco Vushurovich,4.5,-25.5963,-54.5898,data/BirdClef/train_audio/bobfly1/XC844642.ogg,calibration
XC575450,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Franco Vushurovich,5.0,-25.8667,-54.1667,data/BirdClef/train_audio/bobfly1/XC575450.ogg,calibration
XC276165,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Jonas Nilsson,4.0,0.94,-78.2,data/BirdClef/train_audio/bobfly1/XC276165.ogg,calibration
XC126345,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Mike Nelson,4.0,17.2273,-89.6081,data/BirdClef/train_audio/bobfly1/XC126345.ogg,calibration
XC275461,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Patricio Mena Valenzuela,5.0,0.883,-78.8,data/BirdClef/train_audio/bobfly1/XC275461.ogg,calibration
XC792852,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Franco Vushurovich,4.5,-25.5963,-54.5898,data/BirdClef/train_audio/bobfly1/XC792852.ogg,calibration
XC46788,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Mike Nelson,4.0,8.939,-78.465,data/BirdClef/train_audio/bobfly1/XC46788.ogg,calibration
XC165977,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Mike Nelson,4.0,9.7751,-84.6167,data/BirdClef/train_audio/bobfly1/XC165977.ogg,calibration
XC6051,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Nick Athanas,4.5,-22.5001,-42.7167,data/BirdClef/train_audio/bobfly1/XC6051.ogg,calibration
XC147185,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Melvin Bonilla,4.0,14.3842,-89.3843,data/BirdClef/train_audio/bobfly1/XC147185.ogg,calibration
XC126338,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Mike Nelson,4.0,17.2226,-89.6237,data/BirdClef/train_audio/bobfly1/XC126338.ogg,calibration
XC657781,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Francis Canto Jr,4.0,17.7647,-88.3467,data/BirdClef/train_audio/bobfly1/XC657781.ogg,calibration
XC476201,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Hugo Caverzasi,3.0,-25.5985,-54.5476,data/BirdClef/train_audio/bobfly1/XC476201.ogg,calibration
XC616378,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,Marcelo J Feliti,5.0,-22.28,-48.1256,data/BirdClef/train_audio/bobfly1/XC616378.ogg,calibration
XC403315,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Nunes,4.0,-16.6869,-49.2648,data/BirdClef/train_audio/coffal1/XC403315.ogg,calibration
XC143919,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Rodrigo Dela Rosa ,4.0,-23.0401,-46.0328,data/BirdClef/train_audio/coffal1/XC143919.ogg,calibration
XC1043455,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Robson Silva e Silva,5.0,-19.106,-46.8291,data/BirdClef/train_audio/coffal1/XC1043455.ogg,calibration
XC394839,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Oscar Ramírez Alán,4.0,9.6382,-82.7968,data/BirdClef/train_audio/coffal1/XC394839.ogg,calibration
XC394837,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Oscar Ramírez Alán,4.0,10.1831,-83.899,data/BirdClef/train_audio/coffal1/XC394837.ogg,calibration
XC1016511,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Stephan Risch,5.0,8.3916,-83.1313,data/BirdClef/train_audio/coffal1/XC1016511.ogg,calibration
XC344146,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Walter Rivera,3.0,13.6862,-89.9777,data/BirdClef/train_audio/coffal1/XC344146.ogg,calibration
XC407338,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Marcelo Müller,4.0,-19.3481,-43.6189,data/BirdClef/train_audio/coffal1/XC407338.ogg,calibration
XC114364,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Anthony Crease,3.0,4.6096,-61.3583,data/BirdClef/train_audio/coffal1/XC114364.ogg,calibration
XC175262,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Oscar Ramírez Alán,4.0,9.6382,-82.7968,data/BirdClef/train_audio/coffal1/XC175262.ogg,calibration
XC144489,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Antonio Silveira,3.0,-23.786,-46.871,data/BirdClef/train_audio/coffal1/XC144489.ogg,calibration
XC46877,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Mike Nelson,4.0,9.1223,-79.7501,data/BirdClef/train_audio/coffal1/XC46877.ogg,calibration
XC260357,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Mitch Lysinger,5.0,-0.589,-77.877,data/BirdClef/train_audio/coffal1/XC260357.ogg,calibration
XC260359,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Mitch Lysinger,4.0,-0.589,-77.877,data/BirdClef/train_audio/coffal1/XC260359.ogg,calibration
XC260358,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Mitch Lysinger,5.0,-0.589,-77.877,data/BirdClef/train_audio/coffal1/XC260358.ogg,calibration
XC349043,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Robson Silva e Silva,3.0,-24.2056,-46.9164,data/BirdClef/train_audio/coffal1/XC349043.ogg,calibration
XC188287,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,William Zaca,3.0,-23.8787,-47.994,data/BirdClef/train_audio/coffal1/XC188287.ogg,calibration
XC792708,coffal1,Micrastur semitorquatus,Collared Forest-Falcon,Franco Vushurovich,5.0,-25.6265,-54.5498,data/BirdClef/train_audio/coffal1/XC792708.ogg,calibration
XC166197,compau,Nyctidromus albicollis,Pauraque,Mike Nelson,4.0,10.709,-85.057,data/BirdClef/train_audio/compau/XC166197.ogg,calibration
XC820752,compau,Nyctidromus albicollis,Pauraque,Andrés Sierra-Ricaurte,4.0,9.565,-75.567,data/BirdClef/train_audio/compau/XC820752.ogg,calibration
XC144472,compau,Nyctidromus albicollis,Pauraque,Antonio Silveira,4.0,-24.193,-46.903,data/BirdClef/train_audio/compau/XC144472.ogg,calibration
XC367592,compau,Nyctidromus albicollis,Pauraque,Esau Toaki Villarreal ,5.0,21.1663,-90.036,data/BirdClef/train_audio/compau/XC367592.ogg,calibration
XC688820,compau,Nyctidromus albicollis,Pauraque,Fernando del Valle,3.0,-0.6713,-77.5994,data/BirdClef/train_audio/compau/XC688820.ogg,calibration
XC46979,compau,Nyctidromus albicollis,Pauraque,Mike Nelson,5.0,8.1506,-77.9997,data/BirdClef/train_audio/compau/XC46979.ogg,calibration
XC126033,compau,Nyctidromus albicollis,Pauraque,Mike Nelson,4.0,17.2273,-89.6081,data/BirdClef/train_audio/compau/XC126033.ogg,calibration
XC146394,compau,Nyctidromus albicollis,Pauraque,Antonio Silveira,4.0,-22.898,-45.994,data/BirdClef/train_audio/compau/XC146394.ogg,calibration
XC124327,compau,Nyctidromus albicollis,Pauraque,Alejo Mendoza,5.0,1.2198,-77.9852,data/BirdClef/train_audio/compau/XC124327.ogg,calibration
XC545393,compau,Nyctidromus albicollis,Pauraque,Johan Chaves,5.0,9.5082,-84.0443,data/BirdClef/train_audio/compau/XC545393.ogg,calibration
XC842569,compau,Nyctidromus albicollis,Pauraque,Carlos Henrique Luz Nunes de Almeida,4.5,-24.2641,-48.4169,data/BirdClef/train_audio/compau/XC842569.ogg,calibration
XC350068,compau,Nyctidromus albicollis,Pauraque,Roland Rumm,5.0,15.5958,-87.0617,data/BirdClef/train_audio/compau/XC350068.ogg,calibration
XC511762,compau,Nyctidromus albicollis,Pauraque,Fernando del Valle,3.0,-15.4448,-55.8257,data/BirdClef/train_audio/compau/XC511762.ogg,calibration
XC198528,compau,Nyctidromus albicollis,Pauraque,Edson Guilherme,3.0,-9.1158,-69.7434,data/BirdClef/train_audio/compau/XC198528.ogg,calibration
XC180489,compau,Nyctidromus albicollis,Pauraque,Oscar Ramírez Alán,4.0,10.4265,-84.0214,data/BirdClef/train_audio/compau/XC180489.ogg,calibration
XC166804,compau,Nyctidromus albicollis,Pauraque,Mike Nelson,4.0,9.7798,-83.8383,data/BirdClef/train_audio/compau/XC166804.ogg,calibration
XC856921,compau,Nyctidromus albicollis,Pauraque,Patricio Mena Valenzuela,4.0,-0.4816,-75.3442,data/BirdClef/train_audio/compau/XC856921.ogg,calibration
XC293708,compau,Nyctidromus albicollis,Pauraque,Guido O. Keijl,3.0,-1.1034,-76.7175,data/BirdClef/train_audio/compau/XC293708.ogg,calibration
XC579560,greant1,Taraba major,Great Antshrike,Franco Vushurovich,4.0,-32.8606,-60.6486,data/BirdClef/train_audio/greant1/XC579560.ogg,calibration
XC572380,greant1,Taraba major,Great Antshrike,Franco Vushurovich,5.0,-32.8606,-60.6486,data/BirdClef/train_audio/greant1/XC572380.ogg,calibration
XC985952,greant1,Taraba major,Great Antshrike,Franco Vushurovich,4.5,-32.8606,-60.6486,data/BirdClef/train_audio/greant1/XC985952.ogg,calibration
XC584177,greant1,Taraba major,Great Antshrike,Franco Vushurovich,4.5,-32.8606,-60.6486,data/BirdClef/train_audio/greant1/XC584177.ogg,calibration
XC831215,greant1,Taraba major,Great Antshrike,Franco Vushurovich,4.5,-32.8606,-60.6486,data/BirdClef/train_audio/greant1/XC831215.ogg,calibration
XC879510,greant1,Taraba major,Great Antshrike,Franco Vushurovich,4.5,-32.8606,-60.6486,data/BirdClef/train_audio/greant1/XC879510.ogg,calibration
XC939816,greant1,Taraba major,Great Antshrike,Franco Vushurovich,4.5,-32.8606,-60.6486,data/BirdClef/train_audio/greant1/XC939816.ogg,calibration
XC709226,greant1,Taraba major,Great Antshrike,Franco Vushurovich,3.0,-32.8606,-60.6486,data/BirdClef/train_audio/greant1/XC709226.ogg,calibration
XC831216,greant1,Taraba major,Great Antshrike,Franco Vushurovich,4.5,-32.8606,-60.6486,data/BirdClef/train_audio/greant1/XC831216.ogg,calibration
XC603805,greant1,Taraba major,Great Antshrike,Franco Vushurovich,5.0,-32.8606,-60.6486,data/BirdClef/train_audio/greant1/XC603805.ogg,calibration
XC540905,greant1,Taraba major,Great Antshrike, Guillermo Treboux,3.0,-31.9682,-59.0725,data/BirdClef/train_audio/greant1/XC540905.ogg,calibration
XC540901,greant1,Taraba major,Great Antshrike, Guillermo Treboux,4.0,-30.8875,-58.4863,data/BirdClef/train_audio/greant1/XC540901.ogg,calibration
XC591408,greant1,Taraba major,Great Antshrike,Franco Vushurovich,4.5,-25.0719,-58.141,data/BirdClef/train_audio/greant1/XC591408.ogg,calibration
XC1044406,greant1,Taraba major,Great Antshrike,Robson Silva e Silva,5.0,-19.106,-46.8291,data/BirdClef/train_audio/greant1/XC1044406.ogg,calibration
XC7123,greant1,Taraba major,Great Antshrike,Nick Athanas,4.0,-12.3992,-70.702,data/BirdClef/train_audio/greant1/XC7123.ogg,calibration
XC180655,greant1,Taraba major,Great Antshrike,Mike Nelson,4.0,-6.7394,-76.2311,data/BirdClef/train_audio/greant1/XC180655.ogg,calibration
XC180932,greant1,Taraba major,Great Antshrike,Mike Nelson,4.0,-6.7281,-76.4181,data/BirdClef/train_audio/greant1/XC180932.ogg,calibration
XC786345,greant1,Taraba major,Great Antshrike,Guilherme Melo,5.0,-6.6311,-35.9071,data/BirdClef/train_audio/greant1/XC786345.ogg,calibration
XC786338,greant1,Taraba major,Great Antshrike,Guilherme Melo,5.0,-6.6311,-35.9071,data/BirdClef/train_audio/greant1/XC786338.ogg,calibration
XC8053,greant1,Taraba major,Great Antshrike,Nick Athanas,4.0,-3.6501,-79.7667,data/BirdClef/train_audio/greant1/XC8053.ogg,calibration
XC276553,greant1,Taraba major,Great Antshrike,Jonas Nilsson,4.0,-1.807,-79.493,data/BirdClef/train_audio/greant1/XC276553.ogg,calibration
XC34831,greant1,Taraba major,Great Antshrike,Nick Athanas,5.0,-0.5889,-79.3626,data/BirdClef/train_audio/greant1/XC34831.ogg,calibration
XC6950,greant1,Taraba major,Great Antshrike,Nick Athanas,3.5,-0.5889,-79.3626,data/BirdClef/train_audio/greant1/XC6950.ogg,calibration
XC275375,greant1,Taraba major,Great Antshrike,Patricio Mena Valenzuela,4.5,0.883,-78.8,data/BirdClef/train_audio/greant1/XC275375.ogg,calibration
XC275374,greant1,Taraba major,Great Antshrike,Patricio Mena Valenzuela,5.0,0.883,-78.8,data/BirdClef/train_audio/greant1/XC275374.ogg,calibration
XC275373,greant1,Taraba major,Great Antshrike,Patricio Mena Valenzuela,5.0,0.883,-78.8,data/BirdClef/train_audio/greant1/XC275373.ogg,calibration
XC985299,greant1,Taraba major,Great Antshrike,João Capurucho,4.0,1.4898,-61.023,data/BirdClef/train_audio/greant1/XC985299.ogg,calibration
XC605709,greant1,Taraba major,Great Antshrike,Julio Delgado,3.0,3.6282,-76.4497,data/BirdClef/train_audio/greant1/XC605709.ogg,calibration
XC60980,greant1,Taraba major,Great Antshrike,Mike Nelson,4.0,8.1506,-77.9997,data/BirdClef/train_audio/greant1/XC60980.ogg,calibration
XC60979,greant1,Taraba major,Great Antshrike,Mike Nelson,4.0,8.1506,-77.9997,data/BirdClef/train_audio/greant1/XC60979.ogg,calibration
XC60978,greant1,Taraba major,Great Antshrike,Mike Nelson,5.0,8.9389,-78.4651,data/BirdClef/train_audio/greant1/XC60978.ogg,calibration
XC364794,greant1,Taraba major,Great Antshrike,Johan Chaves,5.0,9.4939,-84.048,data/BirdClef/train_audio/greant1/XC364794.ogg,calibration
XC998968,greant1,Taraba major,Great Antshrike,Stephan Risch,5.0,9.7164,-82.837,data/BirdClef/train_audio/greant1/XC998968.ogg,calibration
XC998966,greant1,Taraba major,Great Antshrike,Stephan Risch,5.0,9.7164,-82.837,data/BirdClef/train_audio/greant1/XC998966.ogg,calibration
XC964469,greant1,Taraba major,Great Antshrike,Noam Pagany,3.0,15.7647,-87.4568,data/BirdClef/train_audio/greant1/XC964469.ogg,calibration
XC964468,greant1,Taraba major,Great Antshrike,Noam Pagany,3.0,15.7647,-87.4568,data/BirdClef/train_audio/greant1/XC964468.ogg,calibration
XC213843,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Pedro Rinaldi,5.0,-31.4244,-57.8705,data/BirdClef/train_audio/gycwor1/XC213843.ogg,calibration
XC252699,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Pedro Rinaldi,4.0,-31.352,-57.9785,data/BirdClef/train_audio/gycwor1/XC252699.ogg,calibration
XC336670,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Robson Silva e Silva,5.0,-24.1782,-46.7942,data/BirdClef/train_audio/gycwor1/XC336670.ogg,calibration
XC336680,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Robson Silva e Silva,5.0,-24.1753,-46.8151,data/BirdClef/train_audio/gycwor1/XC336680.ogg,calibration
XC48498,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Mike Nelson,3.0,-23.9309,-64.5014,data/BirdClef/train_audio/gycwor1/XC48498.ogg,calibration
XC165374,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Robson Silva e Silva,5.0,-23.895,-46.4253,data/BirdClef/train_audio/gycwor1/XC165374.ogg,calibration
XC144732,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Antonio Silveira,4.0,-23.59,-46.66,data/BirdClef/train_audio/gycwor1/XC144732.ogg,calibration
XC177586,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Antonio Silveira,3.0,-23.0167,-44.3501,data/BirdClef/train_audio/gycwor1/XC177586.ogg,calibration
XC184566,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Antonio Silveira,5.0,-20.216,-56.494,data/BirdClef/train_audio/gycwor1/XC184566.ogg,calibration
XC285288,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Fabiano Augusto Assunção Silva,3.0,-19.894,-44.1744,data/BirdClef/train_audio/gycwor1/XC285288.ogg,calibration
XC1044374,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Robson Silva e Silva,5.0,-19.106,-46.8291,data/BirdClef/train_audio/gycwor1/XC1044374.ogg,calibration
XC1018661,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Robson Silva e Silva,5.0,-19.106,-46.8291,data/BirdClef/train_audio/gycwor1/XC1018661.ogg,calibration
XC510640,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Michael Spartaner,4.0,-16.6813,-55.3191,data/BirdClef/train_audio/gycwor1/XC510640.ogg,calibration
XC391195,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Edson Guilherme,3.0,-9.955,-67.8639,data/BirdClef/train_audio/gycwor1/XC391195.ogg,calibration
XC1005824,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Anderson Felipe,5.0,-5.2754,-43.7831,data/BirdClef/train_audio/gycwor1/XC1005824.ogg,calibration
XC275734,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Jonas Nilsson,4.0,-0.875,-77.267,data/BirdClef/train_audio/gycwor1/XC275734.ogg,calibration
XC691628,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Juan Amado,3.5,2.9386,-75.2571,data/BirdClef/train_audio/gycwor1/XC691628.ogg,calibration
XC529440,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Daniel Cadena (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,4.7167,-75.5833,data/BirdClef/train_audio/gycwor1/XC529440.ogg,calibration
XC702440,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Cika Cook,4.0,9.3923,-84.137,data/BirdClef/train_audio/gycwor1/XC702440.ogg,calibration
XC8226,gycwor1,Aramides cajaneus,Grey-cowled Wood Rail,Nick Athanas,5.0,10.5178,-63.1173,data/BirdClef/train_audio/gycwor1/XC8226.ogg,calibration
XC475559,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Franco Vushurovich,4.5,-26.519,-53.9887,data/BirdClef/train_audio/linwoo1/XC475559.ogg,calibration
XC646672,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Franco Vushurovich,3.5,-26.519,-53.9887,data/BirdClef/train_audio/linwoo1/XC646672.ogg,calibration
XC1018872,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Robson Silva e Silva,5.0,-19.106,-46.8291,data/BirdClef/train_audio/linwoo1/XC1018872.ogg,calibration
XC200175,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Niels Poul Dreyer,5.0,-15.3851,-39.5709,data/BirdClef/train_audio/linwoo1/XC200175.ogg,calibration
XC144467,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Antonio Silveira,4.0,-15.355,-38.982,data/BirdClef/train_audio/linwoo1/XC144467.ogg,calibration
XC379410,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Edson Guilherme,5.0,-10.0637,-67.6262,data/BirdClef/train_audio/linwoo1/XC379410.ogg,calibration
XC180670,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Mike Nelson,4.0,-6.7394,-76.2311,data/BirdClef/train_audio/linwoo1/XC180670.ogg,calibration
XC394445,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Phil Stouffer,5.0,-2.4042,-59.8673,data/BirdClef/train_audio/linwoo1/XC394445.ogg,calibration
XC394444,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Phil Stouffer,5.0,-2.4042,-59.8673,data/BirdClef/train_audio/linwoo1/XC394444.ogg,calibration
XC260614,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Mitch Lysinger,5.0,-0.917,-77.8,data/BirdClef/train_audio/linwoo1/XC260614.ogg,calibration
XC275322,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Patricio Mena Valenzuela,5.0,0.75,-78.917,data/BirdClef/train_audio/linwoo1/XC275322.ogg,calibration
XC275321,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Patricio Mena Valenzuela,5.0,0.783,-78.933,data/BirdClef/train_audio/linwoo1/XC275321.ogg,calibration
XC275323,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Patricio Mena Valenzuela,5.0,0.883,-78.8,data/BirdClef/train_audio/linwoo1/XC275323.ogg,calibration
XC471130,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Patricio Mena Valenzuela,3.0,0.898,-79.605,data/BirdClef/train_audio/linwoo1/XC471130.ogg,calibration
XC494330,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Andres Angulo Rubiano,3.0,6.2476,-75.7656,data/BirdClef/train_audio/linwoo1/XC494330.ogg,calibration
XC494329,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Andres Angulo Rubiano,3.0,6.2476,-75.7656,data/BirdClef/train_audio/linwoo1/XC494329.ogg,calibration
XC282442,linwoo1,Dryocopus lineatus,Lineated Woodpecker,Johan Chaves,5.0,9.351,-83.9784,data/BirdClef/train_audio/linwoo1/XC282442.ogg,calibration
